letter,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,thumb1,thumb2,index1,index2,index3,middle1,middle2,middle3,ring1,ring2,ring3,pinky1,pinky2,pinky3,palm
a,0.08417989313602448,0.7687760591506958,0.1289454847574234,0.7622606754302979,0.18284790217876434,0.686657190322876,0.2092856466770172,0.5863750576972961,0.19901755452156067,0.5039029121398926,0.1745375394821167,0.5373233556747437,0.16135871410369873,0.4903670847415924,0.15048421919345856,0.5866389274597168,0.15554490685462952,0.6050378084182739,0.1355263739824295,0.5121980309486389,0.1228879988193512,0.4672831892967224,0.1155986338853836,0.5855600833892822,0.1274615228176117,0.5908075571060181,0.09639069437980652,0.5012998580932617,0.08121868968009949,0.47039416432380676,0.07910977303981781,0.5774012804031372,0.09460066258907318,0.5897141098976135,0.05826929211616516,0.4954475164413452,0.0463036447763443,0.48794519901275635,0.04865030199289322,0.5600916743278503,0.06308376789093018,0.5735698938369751,2.6770513062072867,2.485483712434551,2.0720720970742104,0.6609856716246325,2.488620605940962,2.3359472725602672,0.5729685478228285,1.7055339381625778,2.3430659663464386,0.7525676724187871,1.9562129932522776,2.0768157151210858,1.1739751081927396,2.1122168915196884,1.1500439955291821
a,0.4753747880458832,0.8646732568740845,0.5641535520553589,0.8122305870056152,0.6441406011581421,0.6943361163139343,0.691631019115448,0.5894206762313843,0.6948137283325195,0.48850420117378235,0.609844982624054,0.4899138808250427,0.6681704521179199,0.4704883396625519,0.6497524380683899,0.5964963436126709,0.6206995248794556,0.6149377822875977,0.5625157356262207,0.45987001061439514,0.6288449168205261,0.45355433225631714,0.6074128150939941,0.6057760119438171,0.5763207674026489,0.6037806868553162,0.5107423663139343,0.4593381881713867,0.5762808322906494,0.4691287577152252,0.5589780211448669,0.6133550405502319,0.5240173935890198,0.6110369563102722,0.4562075436115265,0.47857505083084106,0.5200830101966858,0.4994456171989441,0.5162116289138794,0.5981987118721008,0.4851125180721283,0.6001508235931396,2.9406305559994568,2.5199901211044757,2.323812891953713,1.1313728481291636,2.167964118437828,1.989807004504035,1.2720241424254564,1.779977325283487,1.6408570709746193,1.4444979658846857,1.7436481105202084,1.3010075071784961,1.6829771505924649,1.6756712195295902,1.0897701254531391
a,0.30005577206611633,0.7632617354393005,0.37325388193130493,0.7499452829360962,0.46246248483657837,0.6602300405502319,0.509402334690094,0.5429596900939941,0.5118860006332397,0.4360646605491638,0.44249069690704346,0.47373858094215393,0.4666972756385803,0.42873287200927734,0.43491679430007935,0.5524357557296753,0.4218519926071167,0.5501365661621094,0.38418716192245483,0.43659263849258423,0.4143522381782532,0.3935295641422272,0.3876432478427887,0.5404470562934875,0.37831032276153564,0.5248929858207703,0.3291637599468231,0.4279056787490845,0.34968289732933044,0.3995097279548645,0.33857837319374084,0.5328950881958008,0.33110690116882324,0.5218470096588135,0.2768900990486145,0.419070839881897,0.290505975484848,0.4274856448173523,0.29409584403038025,0.5187774300575256,0.291109561920166,0.5094575881958008,2.7040726398421553,2.564411769537824,3.0971921420037156,0.3345700270407526,1.900562307794666,2.6767388875810987,0.5816239442625408,1.1302671778461406,2.3853448126153642,0.7624106902873684,1.023917451708755,1.1171450789266424,1.9751549328125306,0.4480020195443917,0.9739918958222327
a,0.19130274653434753,0.5244875550270081,0.2523389458656311,0.5329673886299133,0.3360491096973419,0.4548759162425995,0.3771810531616211,0.33935654163360596,0.3752892315387726,0.243220254778862,0.3229370713233948,0.2955503463745117,0.32619762420654297,0.21756821870803833,0.30096012353897095,0.3294520080089569,0.30471011996269226,0.35328787565231323,0.2780110538005829,0.2679518759250641,0.2823547124862671,0.18903028964996338,0.2620369791984558,0.3236862123012543,0.270460844039917,0.333716481924057,0.23441028594970703,0.25369396805763245,0.23196174204349518,0.19508635997772217,0.21922510862350464,0.31643256545066833,0.23233380913734436,0.32534533739089966,0.19126510620117188,0.24087874591350555,0.18382468819618225,0.21174290776252747,0.18216753005981445,0.2981135845184326,0.19495508074760437,0.31299927830696106,2.6183726028104393,2.5422933056044084,2.4194184570846633,0.30718273389806683,2.487493269550416,2.69805789690458,0.16453859132637227,1.8988693999294566,2.791663722041519,0.2586129448708699,1.7516072313778002,2.7156606729989052,0.46026418718671697,2.116437553306966,0.9577910553044342
a,0.5885169506072998,0.6153374910354614,0.6786705851554871,0.6142114400863647,0.7620960474014282,0.5357272624969482,0.8088557720184326,0.43945884704589844,0.8188697099685669,0.3411419987678528,0.7432657480239868,0.34501466155052185,0.79567551612854,0.3064335882663727,0.7723267078399658,0.41994568705558777,0.7442498803138733,0.44997072219848633,0.7020566463470459,0.3024146556854248,0.7586735486984253,0.2731252610683441,0.730162501335144,0.4133826494216919,0.6995669603347778,0.42334479093551636,0.6545290946960449,0.2775055170059204,0.7139842510223389,0.2361217439174652,0.6911652088165283,0.3781988322734833,0.6588034629821777,0.3929930031299591,0.5962284803390503,0.2647262215614319,0.6586437225341797,0.2531103491783142,0.6475428342819214,0.3566383421421051,0.6168447732925415,0.37415140867233276,2.769800175433378,2.6084418242271723,2.7575545773394574,0.8276370644022037,2.462914718100315,2.4268539681448233,0.9408432490141743,2.0987201657337664,2.2783139974430076,0.9194857417967193,2.1006187676774273,1.7141827038934774,1.2781273608268169,2.069682244518614,0.9957121031087929
a,0.3283054232597351,0.736640453338623,0.40776824951171875,0.7193171381950378,0.499994158744812,0.6218022108078003,0.5508031249046326,0.5108925104141235,0.5574159622192383,0.4064350426197052,0.4801183342933655,0.4538590610027313,0.514618992805481,0.3884342312812805,0.48366299271583557,0.5133183598518372,0.4689279794692993,0.5201855897903442,0.42897409200668335,0.4195563495159149,0.46366405487060547,0.3547970652580261,0.4366094172000885,0.501203179359436,0.4243767261505127,0.49177905917167664,0.3755623996257782,0.4059426188468933,0.40440115332603455,0.3563389182090759,0.38718417286872864,0.4942081570625305,0.37667375802993774,0.48922500014305115,0.31948575377464294,0.39297550916671753,0.3447795510292053,0.3694707751274109,0.34322217106819153,0.4660477936267853,0.3360390067100525,0.4711768329143524,2.790824733691656,2.5701941156433046,3.132657484347568,0.33807151347352776,2.242248699423958,2.8944578314955773,0.4435655429603779,1.4792834026402353,2.588470942095678,0.5834405212140991,1.5286359075848894,2.006856791066038,1.0604831470323353,1.981380515555537,0.9793027169291085
a,0.16946500539779663,0.7986656427383423,0.22164657711982727,0.7887530326843262,0.2920592725276947,0.7219453454017639,0.32698315382003784,0.6200472116470337,0.31931209564208984,0.5322842597961426,0.27955713868141174,0.5644139647483826,0.2795204520225525,0.5145825743675232,0.2591458857059479,0.6201642751693726,0.2618274986743927,0.6247193217277527,0.23856258392333984,0.5324534177780151,0.23700150847434998,0.4828576445579529,0.2205653041601181,0.6079992651939392,0.22855687141418457,0.6023669838905334,0.19594474136829376,0.5178604125976562,0.18899935483932495,0.4844464063644409,0.1812247633934021,0.5942351818084717,0.19377145171165466,0.5939944386482239,0.15364600718021393,0.5029658675193787,0.14417222142219543,0.5006996393203735,0.14465458691120148,0.5742121934890747,0.1590830236673355,0.5759055614471436,2.608272150377234,2.4402037477037677,2.4442630165319197,0.33179271498562535,2.0029450423898147,2.6533696224607937,0.2852840639667971,0.9639796328095749,2.621530801810711,0.47919607106484075,1.434770734297888,1.7993690986091226,1.425379146928344,1.6483821599707946,1.065684766433777
a,0.08908496052026749,0.46781426668167114,0.13585558533668518,0.49315547943115234,0.20459821820259094,0.4270775020122528,0.23604416847229004,0.3192097246646881,0.23656776547431946,0.23224732279777527,0.20155511796474457,0.2800407111644745,0.19170916080474854,0.20901745557785034,0.17418047785758972,0.3023509979248047,0.1810877025127411,0.3424975275993347,0.16592685878276825,0.2534952461719513,0.15958742797374725,0.18193013966083527,0.14392665028572083,0.29850175976753235,0.1553489863872528,0.32852357625961304,0.1328793317079544,0.23422439396381378,0.12305889278650284,0.17561018466949463,0.11087050288915634,0.281451553106308,0.12279807031154633,0.31456905603408813,0.0990406721830368,0.21710243821144104,0.0910797268152237,0.18048810958862305,0.08526980876922607,0.2580212354660034,0.09406375885009766,0.29100674390792847,2.5446195317275695,2.674144890423691,2.0831695399407937,0.5638794335319192,2.5225202397064073,2.4179256702009653,0.3906406968202247,2.3124474044307073,2.5303795465821315,0.4914216373558909,2.3701453965892467,2.7022676969640074,0.5012841074594689,2.5665588485268227,1.0372927894086077
a,0.17810781300067902,0.7364824414253235,0.23360426723957062,0.7326667308807373,0.30781546235084534,0.6669288873672485,0.34871745109558105,0.5678298473358154,0.3487178683280945,0.4787415862083435,0.30428794026374817,0.5033323764801025,0.3061174750328064,0.45070719718933105,0.2811758518218994,0.5555082559585571,0.282739520072937,0.5611870288848877,0.2611885070800781,0.4677721858024597,0.25993600487709045,0.42081359028816223,0.23935073614120483,0.5474897027015686,0.24749989807605743,0.5403817892074585,0.21615199744701385,0.4491584897041321,0.21019558608531952,0.41323402523994446,0.19865328073501587,0.5271251201629639,0.21148724853992462,0.5281233787536621,0.17171111702919006,0.43105340003967285,0.16274027526378632,0.4230283796787262,0.1600448489189148,0.5003319382667542,0.17328354716300964,0.5063132643699646,2.666086981619935,2.5085764823051373,2.4372201589874747,0.3385282346677196,2.286111879900197,2.5916290293339457,0.32861964071981425,0.8334375612009146,2.6237634862329604,0.46490132204716533,1.4362644094784855,2.07421125363254,1.1665052433463692,1.7577601051623652,1.0656112233655368
a,0.576958417892456,0.7643643617630005,0.6637834310531616,0.7218997478485107,0.7267269492149353,0.6270178556442261,0.7613657116889954,0.544151782989502,0.7780613899230957,0.4652087390422821,0.6970236897468567,0.4478442370891571,0.7567061185836792,0.4415333569049835,0.7379598617553711,0.5443390011787415,0.7103646397590637,0.557919442653656,0.6601070165634155,0.4212251901626587,0.7287365794181824,0.421629935503006,0.7058684825897217,0.549750804901123,0.676483690738678,0.549530565738678,0.620648205280304,0.4156779646873474,0.6900808811187744,0.42617374658584595,0.667593240737915,0.551724910736084,0.6332280039787292,0.5477827191352844,0.5768940448760986,0.42570480704307556,0.6438814401626587,0.4381818473339081,0.6325641870498657,0.5286603569984436,0.6004526019096375,0.5315767526626587,2.9131694769625947,2.8621365395701748,2.2235173827402823,1.197904469982342,2.1543393165638056,1.9742406329081292,1.266850204902899,1.8738438853583719,1.7051442470168259,1.347353290734353,1.814627981102823,1.4660682723046168,1.4563782212916976,1.8406468170209054,1.1234244745304989
a,0.34416496753692627,0.44730252027511597,0.37116602063179016,0.44202888011932373,0.3985588550567627,0.4085925817489624,0.408016562461853,0.3662897050380707,0.40377166867256165,0.3371424376964569,0.38831111788749695,0.36152052879333496,0.39167696237564087,0.32927435636520386,0.38691046833992004,0.3640216886997223,0.3851050138473511,0.38073816895484924,0.3715498745441437,0.35684823989868164,0.37440893054008484,0.32754576206207275,0.3716726005077362,0.37000468373298645,0.37040936946868896,0.3836142122745514,0.3546525835990906,0.35773420333862305,0.35776400566101074,0.33260390162467957,0.35691148042678833,0.3744739592075348,0.35549530386924744,0.3888430595397949,0.33585596084594727,0.3610445261001587,0.34080761671066284,0.3415474593639374,0.3429526090621948,0.37135452032089233,0.34203964471817017,0.384380042552948,2.550787038631695,2.509932350463187,2.5840824804999762,0.05572233195608914,3.092092636787026,2.819588413979942,0.0576754589147923,3.092127942546168,3.1301683862505074,0.1804727860563952,3.004322644427598,2.5478877434944973,0.5513436499464374,2.8903841594416266,0.7839532881499762
a,0.16467006504535675,0.38994690775871277,0.190022274851799,0.3900375962257385,0.21959519386291504,0.34574782848358154,0.22832238674163818,0.2933690845966339,0.22129839658737183,0.2601226568222046,0.210377499461174,0.2930881083011627,0.2073168158531189,0.2575474679470062,0.20224125683307648,0.2952093183994293,0.20415860414505005,0.3160102069377899,0.19385480880737305,0.28834936022758484,0.18893931806087494,0.25910845398902893,0.1868848204612732,0.30675163865089417,0.1903376281261444,0.3232119679450989,0.17919054627418518,0.28786200284957886,0.17317739129066467,0.2653537094593048,0.1720895916223526,0.3109314441680908,0.17584556341171265,0.32719841599464417,0.16410034894943237,0.28880295157432556,0.15944191813468933,0.2725394666194916,0.15876799821853638,0.3075297176837921,0.16173629462718964,0.32388630509376526,2.558851187098423,2.494328645636702,2.291642273625244,0.3870713712139286,2.7440148303600913,2.379034813408623,0.3669143119831445,2.708137330341701,2.4505167456175263,0.4858027179584518,2.709679069151199,2.68061148624864,0.5052215845280228,2.7952873609826923,0.9485416257675598
a,0.4764319360256195,0.3528743386268616,0.5137904286384583,0.33905500173568726,0.5446645617485046,0.2867341935634613,0.5580046772956848,0.23288267850875854,0.5537516474723816,0.1918652057647705,0.5243421792984009,0.22648471593856812,0.5352935194969177,0.18481601774692535,0.5340514779090881,0.2347932755947113,0.527673065662384,0.25527504086494446,0.502057671546936,0.22244811058044434,0.5134060382843018,0.1820773184299469,0.5130335688591003,0.2431187927722931,0.5049068331718445,0.2574971616268158,0.47883570194244385,0.22636061906814575,0.4920817017555237,0.19153031706809998,0.4935801327228546,0.25145041942596436,0.4856451153755188,0.2664630115032196,0.4529322385787964,0.23544710874557495,0.4683324098587036,0.20666921138763428,0.47353288531303406,0.24695421755313873,0.4672381281852722,0.2625250816345215,2.747094287972743,2.544469280631237,2.985693418315037,0.3929404032735536,2.6801166436395296,3.0141976878059573,0.4525916726178302,2.364642629820482,2.580859062962361,0.6389265053836904,2.342866334941278,2.039309574441839,0.9860667037021311,2.2928399104567494,0.8038866348212136
a,0.4855973720550537,0.610212504863739,0.5144065022468567,0.5846677422523499,0.535341739654541,0.5321059226989746,0.5452661514282227,0.4884337782859802,0.5411815047264099,0.45737791061401367,0.5166842341423035,0.4818682372570038,0.5284964442253113,0.4565110504627228,0.5281745195388794,0.501000702381134,0.5229253172874451,0.5108727812767029,0.49936240911483765,0.48142001032829285,0.5124117732048035,0.45749443769454956,0.512450635433197,0.5097671151161194,0.5041911602020264,0.5149775147438049,0.48084402084350586,0.48728224635124207,0.49519088864326477,0.4675440490245819,0.49674591422080994,0.5172610878944397,0.4877445101737976,0.5232303738594055,0.4606608748435974,0.4984128177165985,0.4769705533981323,0.48381590843200684,0.4807978868484497,0.5176697969436646,0.472905695438385,0.5264553427696228,2.9094085414642907,2.527948854357809,2.8565303783773714,0.6788066289434652,2.397177948174189,2.5593806724053993,0.7713001385018118,1.9104609284403595,2.160772039170305,0.9677344272878209,1.8722846154087496,1.6596746998417407,1.3027526559551277,1.9318948140153633,0.9719950219499712
a,0.305719792842865,0.6625304818153381,0.3346843123435974,0.6417189836502075,0.35952645540237427,0.5958917737007141,0.3679071068763733,0.5505819320678711,0.36185574531555176,0.5200821161270142,0.34131920337677,0.5470181107521057,0.34867432713508606,0.5180819034576416,0.34564852714538574,0.5625549554824829,0.3417221009731293,0.5701128244400024,0.32243043184280396,0.5457335114479065,0.3294759690761566,0.5213379263877869,0.3291653096675873,0.5710947513580322,0.32447436451911926,0.5723894834518433,0.3037634491920471,0.5522315502166748,0.31026703119277954,0.5287398099899292,0.3129121661186218,0.574763298034668,0.30845367908477783,0.5794525146484375,0.28371137380599976,0.5616902709007263,0.2902965545654297,0.5463268160820007,0.29622703790664673,0.5759637355804443,0.29376891255378723,0.5825993418693542,2.692362586016722,2.484808233763123,3.0647909872812504,0.3040491749254146,2.5162698518034707,2.9163322321748293,0.46323376455479537,1.7359196045968774,2.652707314941199,0.5591857109097369,2.0032017615154842,2.1203346190258503,0.9929189720647482,2.217436980070603,0.8569806477973212
a,0.12200001627206802,0.4755231440067291,0.14341041445732117,0.43376076221466064,0.150864839553833,0.37631115317344666,0.14785456657409668,0.3320551812648773,0.13800950348377228,0.3017772436141968,0.12542706727981567,0.3478177785873413,0.12720903754234314,0.3132045567035675,0.13676977157592773,0.3477785587310791,0.13630980253219604,0.36739441752433777,0.11060278117656708,0.3588863015174866,0.11284871399402618,0.3233942985534668,0.12437658756971359,0.36459121108055115,0.12216635048389435,0.38232702016830444,0.09627452492713928,0.3755079209804535,0.10109707713127136,0.34314677119255066,0.11316924542188644,0.3829195201396942,0.11090617626905441,0.4006210267543793,0.081153005361557,0.39797332882881165,0.08929377049207687,0.36771342158317566,0.10004730522632599,0.39395084977149963,0.09810896217823029,0.41122645139694214,2.794541819712684,2.737804393791535,3.097994342456942,0.5481815156047707,2.6430183536907284,2.8575658465177853,0.5736437862780749,2.4619504369932423,2.453727493833526,0.7538084657120436,2.4232786967892697,1.9429174745420124,1.07579862728943,2.3150240475646133,0.9204188382736193
